quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
zyx_cr_ava_rus_33,N,N,N,N,N,N,N,N,N,N,N,N,произнося разные ругательства жена размягчила горлышко бурдюка затем проговорила чтото непонятное стала мужем скандалить муж отвечая ей говоря такаясякая сегодня ночью вытворяет сколько рта поднялся с места набросились калмакала жена выскользнула выбралась прошла домой,0
zyx_cr_ava_rus_38,fEn,N,N,N,N,N,N,N,N,N,N,N,говорят бежит оборачиваясь,0
zyx_cr_ava_rus_42,N,N,N,N,N,N,N,N,N,N,N,N,удачного набега овчарню волк вернулся лес похищенным ягненком услышал громкий стук испугался бросил добычу побежал прочь оказалось это стучал дятел волк страшно рассердился закричал,0
zyx_cr_ava_rus_42,N,N,N,N,N,N,N,N,N,N,N,N, глупый дятел бесполезная птица стучишь жизнь знаешь чеканщик равно выйдет,0
zyx_cr_ava_rus_42,N,N,N,N,N,N,N,N,N,N,N,N, глупый волк  ответил дятел  жизнь таскаешь овец знаешь чабана равно получится,0
zyx_cr_ava_rus_43,N,N,N,N,N,N,N,N,N,N,N,N,однажды осел заблудился кустарнике неожиданно встретил волка задрожал осел начал реветь махать хвостом  скажи смертью почему ты увидев меня начал дрожать реветь махать хвостом  спросил волк  дрожу страха реву скрыть страх машу хвостом разжалобить тебя  ответил осел  это неправда  рассердился волк  слышал рев того увидел меня  ревом подзывал ослицу осленка  пояснил находчивый осел  продолжай реветь  приказал волк подумал вместо одного осла убьет сразу трех числе осленка которого известно нежное вкусное мясо,0
zyx_cr_ava_rus_43,N,N,N,N,N,N,N,N,N,N,N,N,поблизости оказался хозяин который искал пропавшего осла услышав рев прибежал прогнал волка,0
zyx_cr_ava_rus_52,N,N,N,N,N,N,N,N,N,N,N,N,однажды кот объявил хочет совершить паломничество мекку получить аллаха отпущение грехов него признаться немало особенно мышами кот стал распускать слухи отныне тронет одну мышь станет бегать спине,0
zyx_cr_ava_rus_52,N,N,N,N,N,N,N,N,N,N,N,N,дошли слухи мышиного хана обрадовался хан  кот покаялся царстве спокойно мышиный хан проверки послал коту двух молодых мышей кот принял ласково сказал  умоляю вас братья простите мои грехи быть ваших близких ктонибудь нашел смерть меня это повторится божьи твари пристало нам обижать друг друга,0
zyx_cr_ava_rus_52,N,N,N,N,N,N,N,N,N,N,N,N,второй день коту пришел мышиный хан многочисленной свитой кот встретил дружелюбно стал просить прощения мыши окружили кота начали выражать радость,0
zyx_cr_ava_rus_52,N,N,N,N,N,N,N,N,N,N,N,N,одна старая мышь залезла ближайшую норку оттуда смотрела веселую возню  что глупая подойдешь нам кот изменился стал другим  стали звать ее  котто изменился усы остались те же  ответила мышь успела промолвить слова кот передушил мышей,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,жили жили упрямца давал долг  гривенника второй возвращал  гривенника звали их одного  «недающий» другого  «неотдающий»,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,однажды неизвестно получилось гривенник недающего попал неотдающему начал требовать недающий свой гривенник отдаст упрямец который отдавал обратно,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,шло время недающий поселился доме неотдающего будь днем будь ночью твердил «отдай гривенник» второй упрямец думал раскошеливаться хотя недающий жил целый месяц ел пищу спал постели,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,однажды поздней ночью разбудил жену неотдающий говорит ей,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, впрямь надоел упрямец давай подумаем избавиться,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,думали думали придумали,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, притворюсь мертвым  сказал муж  похорони пещере последует упрямец мной свет,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, тебе притворяться мертвым отдай гривенник отпусти миром  посоветовала жена,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, глупая знаешь отдаю  возмутился муж,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,наутро жена заголосила оповещая аул смерти мужа собрались родные близкие отпели покойника повезли хоронить недающий тут положили тело упрямца пещеру вход камнями заложили разошлись недающий раскидал камни забрался пещеру молча лег рядом неотдающим трое суток лежали шевелясь,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,четвертый день пещеру вошли разбойника совершили удачный грабеж нужно разделить добычу разделили кроме одной драгоценной сабли,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, саблю возьму я  сказал разбойник,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, я  возразил другой,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,долго спорили они решили отдать саблю тому ею владеет,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,стали разбойники искать испробовать свое мастерство увидели двух лежащих людей,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, это находка  обрадовались разбойники  испробуемка мастерство этих трупах,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,первый разбойник обнажил саблю раздался страшный вопль упрямцев,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, шайтаны  закричали разбойники бросили награбленное добро драгоценную саблю убежали,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,упрямцы заспорили гривеннике,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, тебе гривенник упрямец смотри сколько добра нам оставили разбойники разделим пополам  сказал неотдающий принялись делить добычу,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,немного погодя разбойники набрались храбрости решили посмотреть  быть шайтаны ушли,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,пещеры доносились сердитые голоса разбойники долго решались туда сунуться,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N,осмелился заглянуть пещеру тотчас головы сорвали бухарскую шапку,0
zyx_cr_ava_rus_59,N,N,N,N,N,N,N,N,N,N,N,N, скорей брат бежим  испуганно закричал разбойник пустились наутек,0
